Institute,Quota,Gender,Year,Academic_Program_Name,Closing_Rank,Opening_Rank,Seat_Type,PwD
17436,9,0,1,2023,100,1290.0,1195.0,0,0
17437,9,0,1,2023,100,2968.0,2105.0,1,0
17438,9,0,0,2023,100,6815.0,6815.0,1,0
17439,9,0,1,2023,100,1800.0,1684.0,3,0
17440,9,0,0,2023,100,3453.0,3453.0,3,0
17441,9,0,1,2023,100,830.0,830.0,4,0
17442,9,0,1,2023,103,6423.0,4587.0,2,0
17443,9,0,0,2023,103,13263.0,10929.0,2,0
17444,9,0,1,2023,103,1428.0,1220.0,0,0
17445,9,0,0,2023,103,3244.0,3244.0,0,0
17446,9,0,1,2023,103,3507.0,2736.0,1,0
17447,9,0,0,2023,103,6723.0,6239.0,1,0
17448,9,0,1,2023,103,2137.0,1744.0,3,0
17449,9,0,0,2023,103,3775.0,3537.0,3,0
17450,9,0,1,2023,103,1055.0,924.0,4,0
17451,9,0,0,2023,103,1629.0,1629.0,4,0
17452,9,0,1,2023,133,1124.0,748.0,2,0
17453,9,0,0,2023,133,2372.0,2123.0,2,0
17454,9,0,1,2023,133,115.0,115.0,2,0
17455,9,0,1,2023,133,168.0,149.0,0,0
17456,9,0,0,2023,133,470.0,461.0,0,0
17457,9,0,1,2023,133,532.0,352.0,1,0
17458,9,0,0,2023,133,1366.0,1153.0,1,0
17459,9,0,1,2023,133,381.0,177.0,3,0
17460,9,0,0,2023,133,1064.0,882.0,3,0
17461,9,0,1,2023,133,167.0,123.0,4,0
17462,9,0,0,2023,133,388.0,388.0,4,0
17463,9,0,1,2023,138,4754.0,2630.0,2,0
17464,9,0,0,2023,138,10501.0,8233.0,2,0
17465,9,0,1,2023,138,273.0,273.0,2,0
17466,9,0,1,2023,138,796.0,637.0,0,0
17467,9,0,0,2023,138,2479.0,1935.0,0,0
17468,9,0,1,2023,138,2191.0,1554.0,1,0
17469,9,0,0,2023,138,5178.0,4565.0,1,0
17470,9,0,1,2023,138,1245.0,895.0,3,0
17471,9,0,0,2023,138,2456.0,2364.0,3,0
17472,9,0,1,2023,138,624.0,458.0,4,0
17473,9,0,0,2023,138,1169.0,1065.0,4,0
17474,2,0,1,2023,76,5791.0,3447.0,2,0
17475,2,0,0,2023,76,11200.0,9269.0,2,0
17476,2,0,1,2023,76,162.0,162.0,2,0
17477,2,0,1,2023,76,927.0,815.0,0,0
17478,2,0,1,2023,76,2468.0,1545.0,1,0
17479,2,0,0,2023,76,4225.0,3281.0,1,0
17480,2,0,1,2023,76,1283.0,1046.0,3,0
17481,2,0,0,2023,76,1966.0,1586.0,3,0
17482,2,0,1,2023,76,509.0,454.0,4,0
17483,2,0,0,2023,76,894.0,894.0,4,0
17484,2,0,1,2023,78,7009.0,5685.0,2,0
17485,2,0,0,2023,78,11936.0,10880.0,2,0
17486,2,0,1,2023,78,195.0,195.0,2,0
17487,2,0,1,2023,78,1001.0,962.0,0,0
17488,2,0,1,2023,78,2824.0,2512.0,1,0
17489,2,0,0,2023,78,4366.0,4234.0,1,0
17490,2,0,1,2023,78,1389.0,949.0,3,0
17491,2,0,0,2023,78,2404.0,2358.0,3,0
17492,2,0,1,2023,78,743.0,695.0,4,0
17493,2,0,1,2023,84,10745.0,8470.0,2,0
17494,2,0,0,2023,84,15872.0,14535.0,2,0
17495,2,0,1,2023,84,1724.0,1536.0,0,0
17496,2,0,0,2023,84,3021.0,2890.0,0,0
17497,2,0,1,2023,84,4094.0,3332.0,1,0
17498,2,0,0,2023,84,6416.0,5890.0,1,0
17499,2,0,1,2023,84,2209.0,1963.0,3,0
17500,2,0,0,2023,84,2651.0,2651.0,3,0
17501,2,0,1,2023,84,1024.0,993.0,4,0
17502,2,0,0,2023,84,1556.0,1556.0,4,0
17503,2,0,1,2023,129,16674.0,15984.0,2,0
17504,2,0,0,2023,129,23317.0,22385.0,2,0
17505,2,0,1,2023,129,2746.0,2746.0,0,0
17506,2,0,0,2023,129,4466.0,4466.0,0,0
17507,2,0,1,2023,129,6224.0,6053.0,1,0
17508,2,0,1,2023,129,3265.0,3116.0,3,0
17509,2,0,1,2023,129,1409.0,1409.0,4,0
17510,2,0,1,2023,138,14404.0,12194.0,2,0
17511,2,0,0,2023,138,22278.0,19413.0,2,0
17512,2,0,1,2023,138,2477.0,2245.0,0,0
17513,2,0,0,2023,138,3904.0,3884.0,0,0
17514,2,0,1,2023,138,4905.0,4174.0,1,0
17515,2,0,0,2023,138,8996.0,8264.0,1,0
17516,2,0,1,2023,138,2794.0,2639.0,3,0
17517,2,0,0,2023,138,4259.0,4259.0,3,0
17518,2,0,1,2023,138,1167.0,1034.0,4,0
17519,2,0,0,2023,138,82.0,82.0,4,0
17520,2,0,1,2023,145,11894.0,10302.0,2,0
17521,2,0,0,2023,145,19321.0,17326.0,2,0
17522,2,0,1,2023,145,2003.0,1866.0,0,0
17523,2,0,1,2023,145,4731.0,3651.0,1,0
17524,2,0,0,2023,145,8020.0,8020.0,1,0
17525,2,0,1,2023,145,2647.0,2356.0,3,0
17526,2,0,0,2023,145,4469.0,4469.0,3,0
17527,2,0,1,2023,145,1050.0,1050.0,4,0
17528,8,0,1,2023,76,4232.0,3410.0,2,0
17529,8,0,0,2023,76,7646.0,6983.0,2,0
17530,8,0,1,2023,76,609.0,557.0,0,0
17531,8,0,0,2023,76,1454.0,1454.0,0,0
17532,8,0,1,2023,76,4.0,4.0,0,1
17533,8,0,1,2023,76,1753.0,1452.0,1,0
17534,8,0,0,2023,76,3678.0,3025.0,1,0
17535,8,0,1,2023,76,891.0,711.0,3,0
17536,8,0,0,2023,76,1903.0,1903.0,3,0
17537,8,0,1,2023,76,369.0,305.0,4,0
17538,8,0,0,2023,76,1083.0,1083.0,4,0
17539,8,0,1,2023,84,8909.0,6655.0,2,0
17540,8,0,0,2023,84,15019.0,11818.0,2,0
17541,8,0,1,2023,84,177.0,177.0,2,0
17542,8,0,1,2023,84,1620.0,1320.0,0,0
17543,8,0,0,2023,84,2709.0,2709.0,0,0
17544,8,0,1,2023,84,3685.0,3024.0,1,0
17545,8,0,0,2023,84,6322.0,5783.0,1,0
17546,8,0,1,2023,84,2102.0,1667.0,3,0
17547,8,0,0,2023,84,2500.0,2500.0,3,0
17548,8,0,1,2023,84,953.0,507.0,4,0
17549,8,0,0,2023,84,1408.0,1408.0,4,0
17550,8,0,1,2023,133,6568.0,4390.0,2,0
17551,8,0,0,2023,133,10611.0,9722.0,2,0
17552,8,0,1,2023,133,1154.0,871.0,0,0
17553,8,0,1,2023,133,2579.0,1880.0,1,0
17554,8,0,0,2023,133,4570.0,4517.0,1,0
17555,8,0,1,2023,133,1583.0,1097.0,3,0
17556,8,0,1,2023,133,699.0,668.0,4,0
17557,8,0,1,2023,138,13483.0,10369.0,2,0
17558,8,0,0,2023,138,21060.0,19656.0,2,0
17559,8,0,1,2023,138,2051.0,1982.0,0,0
17560,8,0,0,2023,138,3978.0,3978.0,0,0
17561,8,0,1,2023,138,4810.0,4088.0,1,0
17562,8,0,0,2023,138,7837.0,7347.0,1,0
17563,8,0,1,2023,138,2615.0,2350.0,3,0
17564,8,0,0,2023,138,4239.0,3999.0,3,0
17565,8,0,1,2023,138,977.0,831.0,4,0
17566,8,0,0,2023,138,136.0,136.0,4,0
17567,18,0,1,2023,67,16487.0,14166.0,2,0
17568,18,0,0,2023,67,23510.0,22093.0,2,0
17569,18,0,1,2023,67,2626.0,2533.0,0,0
17570,18,0,0,2023,67,3880.0,3880.0,0,0
17571,18,0,1,2023,67,5730.0,4840.0,1,0
17572,18,0,0,2023,67,8229.0,8228.0,1,0
17573,18,0,1,2023,67,2934.0,2864.0,3,0
17574,18,0,0,2023,67,3776.0,3776.0,3,0
17575,18,0,1,2023,67,1206.0,844.0,4,0
17576,18,0,0,2023,67,1600.0,1600.0,4,0
17577,18,0,1,2023,76,5162.0,3705.0,2,0
17578,18,0,0,2023,76,9104.0,8281.0,2,0
17579,18,0,1,2023,76,755.0,689.0,0,0
17580,18,0,0,2023,76,1532.0,1532.0,0,0
17581,18,0,1,2023,76,1735.0,1331.0,1,0
17582,18,0,0,2023,76,3104.0,2889.0,1,0
17583,18,0,1,2023,76,735.0,337.0,3,0
17584,18,0,0,2023,76,1595.0,1595.0,3,0
17585,18,0,1,2023,76,400.0,379.0,4,0
17586,18,0,0,2023,76,932.0,932.0,4,0
17587,18,0,1,2023,79,7108.0,5609.0,2,0
17588,18,0,0,2023,79,11636.0,9260.0,2,0
17589,18,0,1,2023,79,114.0,114.0,2,0
17590,18,0,1,2023,79,1063.0,957.0,0,0
17591,18,0,0,2023,79,1642.0,1642.0,0,0
17592,18,0,1,2023,79,2625.0,1835.0,1,0
17593,18,0,0,2023,79,3702.0,3644.0,1,0
17594,18,0,1,2023,79,106.0,106.0,1,1
17595,18,0,1,2023,79,1533.0,1150.0,3,0
17596,18,0,0,2023,79,2402.0,2402.0,3,0
17597,18,0,1,2023,79,648.0,607.0,4,0
17598,18,0,0,2023,79,996.0,996.0,4,0
17599,18,0,1,2023,84,9766.0,7989.0,2,0
17600,18,0,0,2023,84,14463.0,12747.0,2,0
17601,18,0,1,2023,84,1522.0,1382.0,0,0
17602,18,0,0,2023,84,2975.0,2975.0,0,0
17603,18,0,1,2023,84,3664.0,2732.0,1,0
17604,18,0,0,2023,84,5632.0,5236.0,1,0
17605,18,0,1,2023,84,1998.0,1817.0,3,0
17606,18,0,0,2023,84,2569.0,2569.0,3,0
17607,18,0,1,2023,84,778.0,756.0,4,0
17608,18,0,0,2023,84,1518.0,1518.0,4,0
17609,18,0,1,2023,138,13086.0,10064.0,2,0
17610,18,0,0,2023,138,21004.0,18749.0,2,0
17611,18,0,1,2023,138,2189.0,1957.0,0,0
17612,18,0,0,2023,138,3644.0,3644.0,0,0
17613,18,0,1,2023,138,4812.0,4060.0,1,0
17614,18,0,0,2023,138,8001.0,7637.0,1,0
17615,18,0,1,2023,138,2583.0,2296.0,3,0
17616,18,0,0,2023,138,3588.0,3588.0,3,0
17617,18,0,1,2023,138,1148.0,1029.0,4,0
17618,18,0,0,2023,138,86.0,86.0,4,0
17619,22,0,1,2023,59,14593.0,12703.0,2,0
17620,22,0,0,2023,59,21252.0,13085.0,2,0
17621,22,0,1,2023,59,2472.0,2127.0,0,0
17622,22,0,1,2023,59,5488.0,4623.0,1,0
17623,22,0,0,2023,59,7813.0,7708.0,1,0
17624,22,0,1,2023,59,2774.0,2743.0,3,0
17625,22,0,0,2023,59,3313.0,3180.0,3,0
17626,22,0,1,2023,59,1359.0,1325.0,4,0
17627,22,0,1,2023,67,16658.0,13330.0,2,0
17628,22,0,0,2023,67,23232.0,19924.0,2,0
17629,22,0,1,2023,67,2564.0,2523.0,0,0
17630,22,0,1,2023,67,5635.0,4523.0,1,0
17631,22,0,0,2023,67,8015.0,7451.0,1,0
17632,22,0,1,2023,67,2875.0,2400.0,3,0
17633,22,0,0,2023,67,2681.0,2458.0,3,0
17634,22,0,1,2023,67,1199.0,1118.0,4,0
17635,22,0,1,2023,76,3701.0,2089.0,2,0
17636,22,0,0,2023,76,6558.0,5063.0,2,0
17637,22,0,0,2023,76,38.0,124.0,2,0
17638,22,0,1,2023,76,643.0,482.0,0,0
17639,22,0,0,2023,76,1206.0,1206.0,0,0
17640,22,0,1,2023,76,1428.0,1084.0,1,0
17641,22,0,0,2023,76,2392.0,2120.0,1,0
17642,22,0,1,2023,76,875.0,450.0,3,0
17643,22,0,0,2023,76,1539.0,1539.0,3,0
17644,22,0,1,2023,76,307.0,164.0,4,0
17645,22,0,0,2023,76,882.0,882.0,4,0
17646,22,0,1,2023,84,8826.0,6144.0,2,0
17647,22,0,0,2023,84,12903.0,8480.0,2,0
17648,22,0,1,2023,84,197.0,197.0,2,0
17649,22,0,1,2023,84,1376.0,1287.0,0,0
17650,22,0,0,2023,84,2016.0,1906.0,0,0
17651,22,0,1,2023,84,3243.0,2172.0,1,0
17652,22,0,0,2023,84,5444.0,4900.0,1,0
17653,22,0,1,2023,84,2035.0,1118.0,3,0
17654,22,0,0,2023,84,2114.0,2114.0,3,0
17655,22,0,1,2023,84,736.0,625.0,4,0
17656,22,0,0,2023,84,1291.0,1291.0,4,0
17657,22,0,1,2023,138,12150.0,9740.0,2,0
17658,22,0,0,2023,138,18347.0,15866.0,2,0
17659,22,0,1,2023,138,1962.0,1770.0,0,0
17660,22,0,0,2023,138,2847.0,2847.0,0,0
17661,22,0,1,2023,138,4543.0,3835.0,1,0
17662,22,0,0,2023,138,6770.0,6643.0,1,0
17663,22,0,1,2023,138,2612.0,2454.0,3,0
17664,22,0,0,2023,138,2422.0,2422.0,3,0
17665,22,0,1,2023,138,1125.0,1093.0,4,0
17666,22,0,0,2023,138,1419.0,1419.0,4,0
17667,12,0,1,2023,59,16433.0,12882.0,2,0
17668,12,0,0,2023,59,24066.0,21553.0,2,0
17669,12,0,1,2023,59,2541.0,2476.0,0,0
17670,12,0,0,2023,59,3957.0,3957.0,0,0
17671,12,0,1,2023,59,5596.0,4218.0,1,0
17672,12,0,0,2023,59,8985.0,8985.0,1,0
17673,12,0,1,2023,59,3009.0,2451.0,3,0
17674,12,0,0,2023,59,4024.0,4024.0,3,0
17675,12,0,1,2023,59,1279.0,1188.0,4,0
17676,12,0,0,2023,59,471.0,471.0,4,0
17677,12,0,1,2023,67,16786.0,12897.0,2,0
17678,12,0,0,2023,67,24403.0,23714.0,2,0
17679,12,0,1,2023,67,2686.0,2647.0,0,0
17680,12,0,0,2023,67,4295.0,4295.0,0,0
17681,12,0,1,2023,67,5909.0,5590.0,1,0
17682,12,0,1,2023,67,2991.0,1574.0,3,0
17683,12,0,0,2023,67,4504.0,4504.0,3,0
17684,12,0,1,2023,67,1155.0,1100.0,4,0
17685,12,0,0,2023,67,1572.0,1572.0,4,0
17686,12,0,1,2023,76,4856.0,3919.0,2,0
17687,12,0,0,2023,76,9840.0,8521.0,2,0
17688,12,0,1,2023,76,886.0,761.0,0,0
17689,12,0,0,2023,76,1496.0,1496.0,0,0
17690,12,0,1,2023,76,2492.0,1639.0,1,0
17691,12,0,0,2023,76,5063.0,4481.0,1,0
17692,12,0,1,2023,76,995.0,943.0,3,0
17693,12,0,0,2023,76,1986.0,1986.0,3,0
17694,12,0,1,2023,76,696.0,575.0,4,0
17695,12,0,1,2023,84,9821.0,8695.0,2,0
17696,12,0,0,2023,84,15977.0,13856.0,2,0
17697,12,0,1,2023,84,1688.0,1470.0,0,0
17698,12,0,0,2023,84,3240.0,3240.0,0,0
17699,12,0,1,2023,84,3611.0,2969.0,1,0
17700,12,0,0,2023,84,7258.0,6603.0,1,0
17701,12,0,1,2023,84,2205.0,1935.0,3,0
17702,12,0,0,2023,84,3326.0,3326.0,3,0
17703,12,0,1,2023,84,1075.0,876.0,4,0
17704,12,0,1,2023,127,17296.0,16600.0,2,0
17705,12,0,0,2023,127,24706.0,23299.0,2,0
17706,12,0,1,2023,127,2772.0,2707.0,0,0
17707,12,0,0,2023,127,4166.0,4166.0,0,0
17708,12,0,1,2023,127,6301.0,5818.0,1,0
17709,12,0,1,2023,127,3325.0,2962.0,3,0
17710,12,0,0,2023,127,4560.0,4560.0,3,0
17711,12,0,1,2023,127,1557.0,1549.0,4,0
17712,12,0,0,2023,127,662.0,662.0,4,0
17713,12,0,1,2023,133,7855.0,6108.0,2,0
17714,12,0,0,2023,133,14564.0,10282.0,2,0
17715,12,0,1,2023,133,1204.0,1097.0,0,0
17716,12,0,1,2023,133,3128.0,2796.0,1,0
17717,12,0,0,2023,133,6777.0,5459.0,1,0
17718,12,0,1,2023,133,1902.0,1679.0,3,0
17719,12,0,0,2023,133,3048.0,3007.0,3,0
17720,12,0,1,2023,133,837.0,809.0,4,0
17721,12,0,1,2023,138,14589.0,10829.0,2,0
17722,12,0,0,2023,138,20674.0,18797.0,2,0
17723,12,0,1,2023,138,2487.0,2282.0,0,0
17724,12,0,0,2023,138,3769.0,3769.0,0,0
17725,12,0,1,2023,138,4906.0,4197.0,1,0
17726,12,0,0,2023,138,9044.0,8796.0,1,0
17727,12,0,1,2023,138,2660.0,2162.0,3,0
17728,12,0,0,2023,138,4401.0,4401.0,3,0
17729,12,0,1,2023,138,1212.0,1194.0,4,0
17730,12,0,0,2023,138,316.0,316.0,4,0
17731,6,0,1,2023,63,16106.0,13177.0,2,0
17732,6,0,0,2023,63,19087.0,19087.0,2,0
17733,6,0,1,2023,63,2532.0,2532.0,0,0
17734,6,0,1,2023,63,5555.0,5434.0,1,0
17735,6,0,1,2023,63,3155.0,3124.0,3,0
17736,6,0,0,2023,63,3977.0,3977.0,3,0
17737,6,0,1,2023,63,1343.0,1343.0,4,0
17738,6,0,1,2023,74,16739.0,16426.0,2,0
17739,6,0,0,2023,74,22017.0,22017.0,2,0
17740,6,0,1,2023,74,2621.0,2621.0,0,0
17741,6,0,1,2023,74,5548.0,4734.0,1,0
17742,6,0,0,2023,74,8726.0,8726.0,1,0
17743,6,0,1,2023,74,2879.0,2872.0,3,0
17744,6,0,0,2023,74,4137.0,4137.0,3,0
17745,6,0,1,2023,74,1200.0,1200.0,4,0
17746,6,0,1,2023,76,5978.0,3889.0,2,0
17747,6,0,0,2023,76,10825.0,7909.0,2,0
17748,6,0,1,2023,76,129.0,129.0,2,0
17749,6,0,1,2023,76,801.0,759.0,0,0
17750,6,0,0,2023,76,1927.0,1927.0,0,0
17751,6,0,1,2023,76,2386.0,1708.0,1,0
17752,6,0,0,2023,76,3580.0,3237.0,1,0
17753,6,0,1,2023,76,69.0,69.0,1,1
17754,6,0,1,2023,76,1172.0,509.0,3,0
17755,6,0,0,2023,76,2032.0,1690.0,3,0
17756,6,0,1,2023,76,444.0,350.0,4,0
17757,6,0,0,2023,76,613.0,613.0,4,0
17758,6,0,1,2023,84,10267.0,7548.0,2,0
17759,6,0,0,2023,84,15197.0,13435.0,2,0
17760,6,0,1,2023,84,104.0,104.0,2,0
17761,6,0,1,2023,84,1654.0,1462.0,0,0
17762,6,0,0,2023,84,2770.0,2770.0,0,0
17763,6,0,1,2023,84,3966.0,3186.0,1,0
17764,6,0,0,2023,84,6415.0,5922.0,1,0
17765,6,0,1,2023,84,2282.0,1367.0,3,0
17766,6,0,0,2023,84,2927.0,2761.0,3,0
17767,6,0,1,2023,84,871.0,854.0,4,0
17768,6,0,0,2023,84,1321.0,1321.0,4,0
17769,6,0,1,2023,103,13387.0,11412.0,2,0
17770,6,0,0,2023,103,19665.0,19665.0,2,0
17771,6,0,1,2023,103,2309.0,2309.0,0,0
17772,6,0,1,2023,103,5738.0,5639.0,1,0
17773,6,0,1,2023,103,2863.0,2536.0,3,0
17774,6,0,0,2023,103,4308.0,4308.0,3,0
17775,6,0,1,2023,103,1346.0,1346.0,4,0
17776,6,0,1,2023,124,18027.0,15968.0,2,0
17777,6,0,0,2023,124,25311.0,19685.0,2,0
17778,6,0,1,2023,124,2925.0,2855.0,0,0
17779,6,0,0,2023,124,4486.0,4486.0,0,0
17780,6,0,1,2023,124,6538.0,6309.0,1,0
17781,6,0,1,2023,124,3454.0,2862.0,3,0
17782,6,0,0,2023,124,4828.0,4704.0,3,0
17783,6,0,1,2023,124,1574.0,1534.0,4,0
17784,6,0,0,2023,124,638.0,638.0,4,0
17785,6,0,1,2023,133,7412.0,6104.0,2,0
17786,6,0,0,2023,133,11274.0,11118.0,2,0
17787,6,0,1,2023,133,155.0,155.0,2,0
17788,6,0,1,2023,133,1126.0,998.0,0,0
17789,6,0,0,2023,133,2247.0,2247.0,0,0
17790,6,0,1,2023,133,3090.0,2636.0,1,0
17791,6,0,0,2023,133,5177.0,5126.0,1,0
17792,6,0,1,2023,133,1821.0,1497.0,3,0
17793,6,0,0,2023,133,2614.0,2614.0,3,0
17794,6,0,1,2023,133,828.0,602.0,4,0
17795,6,0,1,2023,138,14010.0,10192.0,2,0
17796,6,0,0,2023,138,22719.0,21510.0,2,0
17797,6,0,1,2023,138,2411.0,2085.0,0,0
17798,6,0,0,2023,138,3845.0,3845.0,0,0
17799,6,0,1,2023,138,5158.0,4691.0,1,0
17800,6,0,0,2023,138,8340.0,7259.0,1,0
17801,6,0,1,2023,138,2773.0,2586.0,3,0
17802,6,0,0,2023,138,3058.0,3058.0,3,0
17803,6,0,1,2023,138,1113.0,1108.0,4,0
17804,6,0,0,2023,138,1465.0,1465.0,4,0
17805,3,0,1,2024,67,14782.0,9106.0,2,0
17806,3,0,0,2024,67,23024.0,18286.0,2,0
17807,3,0,1,2024,67,2267.0,2062.0,0,0
17808,3,0,0,2024,67,4265.0,3638.0,0,0
17809,3,0,1,2024,67,5231.0,4115.0,1,0
17810,3,0,0,2024,67,8720.0,7450.0,1,0
17811,3,0,1,2024,67,2587.0,2381.0,3,0
17812,3,0,0,2024,67,4293.0,4031.0,3,0
17813,3,0,1,2024,67,977.0,753.0,4,0
17814,3,0,0,2024,67,1750.0,1718.0,4,0
17815,3,0,1,2024,76,3685.0,2389.0,2,0
17816,3,0,0,2024,76,7557.0,4833.0,2,0
17817,3,0,0,2024,76,197.0,197.0,2,0
17818,3,0,1,2024,76,466.0,400.0,0,0
17819,3,0,0,2024,76,1025.0,1025.0,0,0
17820,3,0,1,2024,76,1237.0,774.0,1,0
17821,3,0,0,2024,76,3291.0,2107.0,1,0
17822,3,0,1,2024,76,31.0,31.0,1,1
17823,3,0,1,2024,76,596.0,382.0,3,0
17824,3,0,0,2024,76,1313.0,1279.0,3,0
17825,3,0,1,2024,76,30.0,30.0,3,1
17826,3,0,1,2024,76,356.0,241.0,4,0
17827,3,0,0,2024,76,649.0,546.0,4,0
17828,3,0,1,2024,84,7661.0,5381.0,2,0
17829,3,0,0,2024,84,14183.0,12140.0,2,0
17830,3,0,1,2024,84,262.0,262.0,2,0
17831,3,0,1,2024,84,1261.0,1013.0,0,0
17832,3,0,0,2024,84,2249.0,2194.0,0,0
17833,3,0,1,2024,84,2876.0,2167.0,1,0
17834,3,0,0,2024,84,6611.0,5899.0,1,0
17835,3,0,1,2024,84,1762.0,1105.0,3,0
17836,3,0,0,2024,84,2081.0,2081.0,3,0
17837,3,0,1,2024,84,792.0,667.0,4,0
17838,3,0,0,2024,84,1179.0,1179.0,4,0
17839,3,0,1,2024,95,5157.0,3944.0,2,0
17840,3,0,0,2024,95,10904.0,8798.0,2,0
17841,3,0,1,2024,95,59.0,59.0,2,0
17842,3,0,1,2024,95,738.0,601.0,0,0
17843,3,0,0,2024,95,1941.0,1941.0,0,0
17844,3,0,1,2024,95,2026.0,1423.0,1,0
17845,3,0,0,2024,95,3729.0,3327.0,1,0
17846,3,0,1,2024,95,1239.0,914.0,3,0
17847,3,0,0,2024,95,1915.0,1773.0,3,0
17848,3,0,1,2024,95,538.0,384.0,4,0
17849,3,0,0,2024,95,910.0,910.0,4,0
17850,3,0,1,2024,103,11307.0,10756.0,2,0
17851,3,0,0,2024,103,18825.0,18825.0,2,0
17852,3,0,1,2024,103,1978.0,1846.0,0,0
17853,3,0,1,2024,103,4378.0,3136.0,1,0
17854,3,0,0,2024,103,9267.0,9267.0,1,0
17855,3,0,1,2024,103,2226.0,2045.0,3,0
17856,3,0,0,2024,103,4555.0,4555.0,3,0
17857,3,0,1,2024,103,1333.0,1333.0,4,0
17858,3,0,1,2024,138,10233.0,7881.0,2,0
17859,3,0,0,2024,138,19505.0,16104.0,2,0
17860,3,0,1,2024,138,172.0,172.0,2,0
17861,3,0,1,2024,138,1639.0,1400.0,0,0
17862,3,0,0,2024,138,3236.0,3122.0,0,0
17863,3,0,1,2024,138,3885.0,3078.0,1,0
17864,3,0,0,2024,138,7801.0,7053.0,1,0
17865,3,0,1,2024,138,2293.0,1907.0,3,0
17866,3,0,0,2024,138,3941.0,2465.0,3,0
17867,3,0,1,2024,138,1041.0,918.0,4,0
17868,3,0,0,2024,138,1735.0,1735.0,4,0
17869,3,0,1,2024,152,14898.0,11823.0,2,0
17870,3,0,0,2024,152,21693.0,20901.0,2,0
17871,3,0,1,2024,152,2373.0,2301.0,0,0
17872,3,0,0,2024,152,4185.0,4185.0,0,0
17873,3,0,1,2024,152,5608.0,4730.0,1,0
17874,3,0,0,2024,152,9228.0,9228.0,1,0
17875,3,0,1,2024,152,2774.0,2332.0,3,0
17876,3,0,0,2024,152,4396.0,4396.0,3,0
17877,3,0,1,2024,152,1223.0,1102.0,4,0
17878,3,0,0,2024,152,602.0,330.0,4,0
17879,4,0,1,2024,0,2394.0,817.0,2,0
17880,4,0,0,2024,0,6360.0,2494.0,2,0
17881,4,0,1,2024,0,44.0,44.0,2,0
17882,4,0,0,2024,0,41.0,41.0,2,0
17883,4,0,1,2024,0,618.0,327.0,0,0
17884,4,0,0,2024,0,1409.0,1050.0,0,0
17885,4,0,1,2024,0,1577.0,447.0,1,0
17886,4,0,0,2024,0,3516.0,1935.0,1,0
17887,4,0,1,2024,0,62.0,62.0,1,1
17888,4,0,1,2024,0,678.0,136.0,3,0
17889,4,0,0,2024,0,1493.0,803.0,3,0
17890,4,0,1,2024,0,501.0,184.0,4,0
17891,4,0,0,2024,0,424.0,424.0,4,0
17892,4,0,1,2024,40,1191.0,631.0,2,0
17893,4,0,0,2024,40,4101.0,4101.0,2,0
17894,4,0,1,2024,40,139.0,139.0,2,0
17895,4,0,1,2024,40,360.0,360.0,0,0
17896,4,0,0,2024,40,1490.0,1490.0,0,0
17897,4,0,1,2024,40,1291.0,1106.0,1,0
17898,4,0,0,2024,40,3479.0,3479.0,1,0
17899,4,0,1,2024,40,545.0,521.0,3,0
17900,4,0,0,2024,40,1438.0,1438.0,3,0
17901,4,0,1,2024,40,247.0,247.0,4,0
17902,4,0,1,2024,59,2545.0,650.0,2,0
17903,4,0,0,2024,59,6650.0,4559.0,2,0
17904,4,0,1,2024,59,153.0,130.0,2,0
17905,4,0,0,2024,59,265.0,265.0,2,0
17906,4,0,1,2024,59,485.0,390.0,0,0
17907,4,0,0,2024,59,1438.0,927.0,0,0
17908,4,0,1,2024,59,44.0,44.0,0,1
17909,4,0,1,2024,59,1338.0,953.0,1,0
17910,4,0,0,2024,59,3197.0,2481.0,1,0
17911,4,0,1,2024,59,64.0,64.0,1,1
17912,4,0,1,2024,59,783.0,492.0,3,0
17913,4,0,0,2024,59,1498.0,1123.0,3,0
17914,4,0,1,2024,59,413.0,301.0,4,0
17915,4,0,0,2024,59,742.0,344.0,4,0
17916,4,0,1,2024,64,7430.0,5629.0,2,0
17917,4,0,0,2024,64,11262.0,9692.0,2,0
17918,4,0,1,2024,64,193.0,193.0,2,0
17919,4,0,1,2024,64,1338.0,1175.0,0,0
17920,4,0,0,2024,64,2637.0,2637.0,0,0
17921,4,0,1,2024,64,3506.0,2780.0,1,0
17922,4,0,0,2024,64,7754.0,7579.0,1,0
17923,4,0,1,2024,64,2025.0,1688.0,3,0
17924,4,0,0,2024,64,3101.0,3101.0,3,0
17925,4,0,1,2024,64,1036.0,1007.0,4,0
17926,4,0,0,2024,64,1498.0,1498.0,4,0
17927,4,0,1,2024,67,4046.0,2244.0,2,0
17928,4,0,0,2024,67,8833.0,6334.0,2,0
17929,4,0,1,2024,67,151.0,142.0,2,0
17930,4,0,0,2024,67,148.0,148.0,2,0
17931,4,0,1,2024,67,769.0,559.0,0,0
17932,4,0,0,2024,67,2029.0,1725.0,0,0
17933,4,0,1,2024,67,36.0,36.0,0,1
17934,4,0,1,2024,67,1979.0,1076.0,1,0
17935,4,0,0,2024,67,4709.0,3419.0,1,0
17936,4,0,1,2024,67,53.0,50.0,1,1
17937,4,0,1,2024,67,1002.0,580.0,3,0
17938,4,0,0,2024,67,1986.0,770.0,3,0
17939,4,0,1,2024,67,331.0,41.0,4,0
17940,4,0,0,2024,67,623.0,601.0,4,0
17941,4,0,1,2024,76,68.0,1.0,2,0
